run_id,total_reward,avg_reward,num_safe,num_risky,last_10_avg_reward,agent
91,-453.4007774912604,-1.511335924970868,3,297,19.75,recent_k5
92,1954.9859757121471,6.51661991904049,294,6,7.988133908656501,recent_k5
93,-519.8720696698231,-1.7329068988994103,2,298,11.425,recent_k5
94,1525.147120835439,5.08382373611813,296,4,7.247703433850148,recent_k5
95,354.489162154173,1.18163054051391,5,295,10.794999999999998,recent_k5
96,668.3051294375566,2.2276837647918555,3,297,8.8,recent_k5
97,2001.804768703371,6.67268256234457,298,2,9.129354414882453,recent_k5
98,2238.0116543421727,7.460038847807242,297,3,9.869784848431518,recent_k5
99,2046.9222097033999,6.823074032344667,300,0,8.607665199395123,recent_k5
100,2122.280249694974,7.074267498983247,294,6,7.627604495492416,recent_k5
101,1937.5833994041554,6.458611331347185,298,2,4.956672091018115,recent_k5
102,2047.582292207975,6.8252743073599165,300,0,7.298511195412516,recent_k5
103,2013.0759800551614,6.710253266850538,300,0,6.7959619126206166,recent_k5
104,2076.618304333712,6.922061014445706,296,4,5.008527516220989,recent_k5
105,2107.4759357195726,7.024919785731909,297,3,8.793588851298793,recent_k5
106,2156.322314816275,7.187741049387584,300,0,3.5083440207708234,recent_k5
107,2057.983054234091,6.8599435141136365,297,3,6.781087003673349,recent_k5
108,2143.4419636953753,7.144806545651251,297,3,7.171494443593524,recent_k5
109,633.4393359781577,2.111464453260526,4,296,-24.454999999999995,recent_k5
110,522.7500000000003,1.742500000000001,0,300,11.694999999999999,recent_k5
111,2310.3900327543224,7.701300109181075,296,4,8.045260978665024,recent_k5
112,1829.7156016416284,6.099052005472094,295,5,6.592903042589475,recent_k5
113,-540.0774656659315,-1.8002582188864384,1,299,21.46,recent_k5
114,-36.07705096800416,-0.12025683656001386,2,298,3.5950000000000015,recent_k5
115,499.72331062552786,1.6657443687517595,4,296,15.13,recent_k5
116,2118.1751922367102,7.060583974122367,294,6,4.895620081093956,recent_k5
117,2001.234338133314,6.670781127111047,298,2,8.906384624040758,recent_k5
118,-746.8264874944159,-2.4894216249813863,1,299,8.020000000000001,recent_k5
119,1891.2072804539032,6.304024268179678,297,3,6.66810177294456,recent_k5
120,2106.4450061445514,7.021483353815171,299,1,4.45413324844913,recent_k5
121,600.4500000000003,2.001500000000001,0,300,11.2,recent_k5
122,-105.13161251662515,-0.3504387083887505,2,298,4.24,recent_k5
123,-375.2726003327558,-1.2509086677758527,3,297,-11.314999999999998,recent_k5
124,2110.22303424862,7.034076780828733,295,5,5.180376850792232,recent_k5
125,460.95969515569897,1.5365323171856633,1,299,5.395000000000001,recent_k5
126,-888.6589167999749,-2.9621963893332497,1,299,4.975,recent_k5
127,2004.5484884670961,6.6818282948903205,297,3,5.1821582830724955,recent_k5
128,2375.6628209446576,7.918876069815525,297,3,6.915651259606824,recent_k5
129,641.3781711095114,2.137927237031705,4,296,-11.854999999999999,recent_k5
130,1974.5766093712623,6.581922031237541,297,3,7.251041721413573,recent_k5
131,1902.5214350426247,6.341738116808749,294,6,8.459512401538374,recent_k5
132,-736.0476996277488,-2.453492332092496,2,298,-23.585,recent_k5
133,-732.4018161025078,-2.4413393870083593,2,298,22.375,recent_k5
134,2029.0833365507108,6.7636111218357025,297,3,7.585374142422781,recent_k5
135,2145.3392092394665,7.151130697464889,299,1,7.296256181886642,recent_k5
136,2002.8221830194618,6.676073943398206,294,6,5.00585044650188,recent_k5
137,830.7356967410608,2.7691189891368695,6,294,-14.539999999999997,recent_k5
138,2213.189669430378,7.377298898101261,296,4,4.7074504099485335,recent_k5
139,1866.3435921097318,6.221145307032439,298,2,5.013777222550217,recent_k5
140,1208.034712330461,4.02678237443487,4,296,3.8350000000000017,recent_k5
141,14.42888983635077,0.04809629945450256,1,299,8.395,recent_k5
142,-272.464702198943,-0.9082156739964766,4,296,4.435000000000002,recent_k5
